written by TR 
47.95930000 36.22510000 6.78018500 
47.95750000 37.64620000 7.25340798 
46.72820000 38.35860000 7.57108082 
46.72660000 39.77940000 8.16041870 
47.95590000 40.48980000 8.42551120 
47.95420000 41.91020000 9.05866602 
46.72540000 42.62220000 9.54284323 
46.72390000 44.04230000 10.27458617 
47.95290000 44.75230000 10.48928919 
47.95140000 46.17200000 11.23855891 
46.72290000 46.88330000 11.86952288 
46.72170000 48.30260000 12.68451801 
47.95040000 49.01220000 12.81158715 
47.94910000 50.43130000 13.60467381 
46.72100000 51.14180000 14.34737098 
46.72010000 52.56040000 15.16455696 
47.94850000 53.26970000 15.17112950 
47.94760000 54.68810000 15.92259007 
46.71970000 55.39790000 16.72444012 
46.71900000 56.81600000 17.44522882 
47.94720000 57.52490000 17.30063291 
47.94660000 58.94300000 17.90968841 
46.71880000 59.65220000 18.70277507 
46.71850000 61.07000000 19.21981500 
47.94650000 61.77870000 18.89337877 
47.94630000 63.19660000 19.25486855 
46.71850000 63.90540000 19.96032132 
46.71830000 65.32320000 20.16845180 
49.20860000 0.00050819 8.54162610 
49.20860000 1.42017000 8.55696203 
50.44000000 2.12840000 9.05866602 
50.43980000 3.54797000 8.97322298 
49.20860000 4.25640000 8.40360273 
49.20830000 5.67613000 8.22833496 
50.43960000 6.38436000 8.64897760 
50.43920000 7.80409000 8.39264849 
49.20800000 8.51305000 7.78797468 
49.20740000 9.93303000 7.48782863 
50.43870000 10.64150000 7.84055501 
50.43780000 12.06160000 7.50097371 
49.20670000 12.77130000 6.91820837 
49.20570000 14.19170000 6.58739046 
50.43690000 14.90060000 6.90287244 
50.43560000 16.32110000 6.57205453 
49.20470000 17.03170000 6.06377799 
49.20330000 18.45250000 5.78334956 
50.43430000 19.16190000 6.07911392 
50.43260000 20.58290000 5.82935735 
49.20190000 21.29430000 5.43719572 
49.20020000 22.71560000 5.27069133 
50.43090000 23.42550000 5.55988315 
50.42890000 24.84680000 5.44376826 
49.19860000 25.55900000 5.19620253 
49.19660000 26.98050000 5.18524830 
50.42700000 27.69070000 5.46786758 
50.42480000 29.11230000 5.51825706 
49.19480000 29.82490000 5.43938656 
49.19280000 31.24650000 5.60808179 
50.42280000 31.95680000 5.87755599 
50.42050000 33.37830000 6.10540409 
49.19090000 34.09110000 6.21056475 
49.18880000 35.51240000 6.56329114 
50.41850000 36.22280000 6.80428432 
50.41630000 37.64390000 7.20740019 
49.18700000 38.35660000 7.50535540 
49.18500000 39.77740000 8.02896787 
50.41440000 40.48760000 8.21738072 
50.41230000 41.90820000 8.77604674 
49.18340000 42.62030000 9.26022395 
49.18160000 44.04050000 9.92185979 
50.41070000 44.75040000 10.03359299 
50.40880000 46.17030000 10.70180136 
49.18030000 46.88180000 11.35686465 
49.17870000 48.30130000 12.09956183 
50.40760000 49.01080000 12.10613437 
50.40610000 50.43000000 12.82473223 
49.17780000 51.14060000 13.61343720 
49.17660000 52.55950000 14.36270691 
50.40520000 53.26860000 14.23782863 
50.40410000 54.68730000 14.92356378 
49.17600000 55.39710000 15.78894839 
49.17510000 56.81550000 16.45496592 
50.40360000 57.52430000 16.17672833 
50.40290000 58.94250000 16.73758520 
49.17490000 59.65170000 17.60954236 
49.17440000 61.06980000 18.08714703 
50.40270000 61.77840000 17.63802337 
50.40240000 63.19650000 17.96884129 
49.17440000 63.90520000 18.76850049 
49.17420000 65.32320000 18.95910419 
51.67100000 0.00067228 9.62828627 
51.67100000 1.42011000 9.64362220 
52.90190000 2.12837000 10.24172347 
52.90170000 3.54770000 10.14970789 
51.67100000 4.25617000 9.47930867 
51.67060000 5.67568000 9.29527751 
52.90150000 6.38391000 9.79917235 
52.90100000 7.80341000 9.52531646 
51.67030000 8.51241000 8.81767283 
51.66960000 9.93217000 8.49561831 
52.90040000 10.64060000 8.92064265 
52.89940000 12.06040000 8.55258033 
51.66880000 12.77020000 7.86684518 
51.66770000 14.19040000 7.50535540 
52.89850000 14.89920000 7.87560857 
52.89700000 16.31950000 7.50535540 
51.66650000 17.03020000 6.90068160 
51.66490000 18.45080000 6.58081792 
52.89550000 19.16010000 6.91382668 
52.89360000 20.58090000 6.61587147 
51.66330000 21.29250000 6.13826680 
51.66130000 22.71360000 5.92356378 
52.89170000 23.42330000 6.22590068 
52.88950000 24.84450000 6.05063291 
51.65940000 25.55680000 5.73296008 
51.65710000 26.97820000 5.66723466 
52.88730000 27.68820000 5.93670886 
52.88490000 29.10970000 5.91918208 
51.65500000 29.82250000 5.78554041 
51.65260000 31.24400000 5.88851022 
52.88260000 31.95420000 6.12074002 
52.88000000 33.37560000 6.27190847 
51.65040000 34.08860000 6.33982473 
51.64800000 35.50990000 6.61806232 
52.87770000 36.22010000 6.79333009 
52.87520000 37.64130000 7.11319377 
51.64590000 38.35410000 7.38924051 
51.64350000 39.77500000 7.83179163 
52.87300000 40.48500000 7.93257059 
52.87060000 41.90580000 8.40141188 
51.64160000 42.61810000 8.88120740 
51.63950000 44.03850000 9.45740019 
52.86880000 44.74820000 9.46178189 
52.86670000 46.16830000 10.04454722 
51.63790000 46.87990000 10.70837390 
51.63610000 48.29960000 11.37000974 
52.86520000 49.00900000 11.26046738 
52.86340000 50.42850000 11.89800389 
51.63490000 51.13930000 12.70861733 
51.63350000 52.55830000 13.38558909 
52.86240000 53.26740000 13.14897760 
52.86110000 54.68630000 13.76898734 
51.63280000 55.39620000 14.66723466 
51.63170000 56.81470000 15.27629017 
52.86050000 57.52350000 14.89508277 
52.85970000 58.94200000 15.40774099 
51.63140000 59.65120000 16.32351509 
51.63080000 61.06940000 16.76387537 
52.85950000 61.77790000 16.22711782 
52.85910000 63.19620000 16.53164557 
51.63080000 63.90500000 17.38607595 
51.63060000 65.32310000 17.56134372 
54.13240000 0.00085695 10.89897760 
54.13240000 1.42006000 10.91431353 
55.36280000 2.12834000 11.58909445 
55.36260000 3.54743000 11.49050633 
54.13230000 4.25592000 10.73904576 
54.13200000 5.67519000 10.53967868 
55.36240000 6.38344000 11.10929893 
55.36180000 7.80268000 10.81572541 
54.13160000 8.51172000 10.01825706 
54.13080000 9.93123000 9.67210321 
55.36130000 10.63970000 10.14970789 
55.36020000 12.05920000 9.74659202 
54.13010000 12.76910000 8.97322298 
54.12880000 14.18900000 8.57229796 
55.35910000 14.89780000 8.97760467 
55.35750000 16.31780000 8.55915287 
54.12750000 17.02850000 7.87122687 
54.12570000 18.44900000 7.50316456 
55.35600000 19.15820000 7.84712756 
55.35390000 20.57880000 7.49001947 
54.12400000 21.29040000 6.93573515 
54.12180000 22.71130000 6.66407011 
55.35200000 23.42090000 6.95545278 
55.34950000 24.84190000 6.71226874 
54.11970000 25.55430000 6.33106134 
54.11720000 26.97560000 6.19741967 
55.34730000 27.68550000 6.43184031 
55.34460000 29.10680000 6.33544304 
54.11490000 29.81970000 6.15141188 
54.11230000 31.24120000 6.17770204 
55.34220000 31.95130000 6.34858812 
55.33940000 33.37260000 6.41431353 
54.10990000 34.08570000 6.44498539 
54.10720000 35.50710000 6.63777994 
55.33700000 36.21720000 6.73198637 
55.33420000 37.63840000 6.95983447 
54.10480000 38.35130000 7.20959104 
54.10220000 39.77240000 7.56231743 
55.33190000 40.48230000 7.56669912 
55.32930000 41.90320000 7.94133398 
54.10010000 42.61560000 8.40579357 
54.09780000 44.03620000 8.88997079 
55.32720000 44.74580000 8.79576436 
55.32500000 46.16620000 9.28432327 
54.09600000 46.87790000 9.94157741 
54.09390000 48.29780000 10.51557936 
55.32330000 49.00710000 10.31183057 
55.32140000 50.42690000 10.86830574 
54.09260000 51.13770000 11.67891918 
54.09100000 52.55700000 12.28140214 
55.32020000 53.26590000 11.95715677 
55.31880000 54.68510000 12.51363194 
54.09010000 55.39510000 13.41845180 
54.08900000 56.81390000 13.97054528 
55.31810000 57.52250000 13.52142162 
55.31720000 58.94130000 13.98807205 
54.08860000 59.65050000 14.91699124 
54.08790000 61.06900000 15.32010711 
55.31690000 61.77740000 14.73076923 
55.31650000 63.19590000 15.01338851 
54.08780000 63.90460000 15.88753651 
54.08760000 65.32300000 16.04965920 
56.59270000 0.00105217 12.31426485 
56.59280000 1.41999000 12.33179163 
57.82260000 2.12832000 13.06134372 
57.82240000 3.54715000 12.95618306 
56.59270000 4.25568000 12.14118793 
56.59230000 5.67469000 11.92867575 
57.82220000 6.38298000 12.53992210 
57.82160000 7.80195000 12.22224927 
56.59200000 8.51102000 11.35686465 
56.59110000 9.93026000 10.98003895 
57.82110000 10.63870000 11.48393379 
57.81990000 12.05800000 11.04138267 
56.59030000 12.76790000 10.19571568 
56.58900000 14.18750000 9.75316456 
57.81890000 14.89630000 10.16504382 
57.81730000 16.31610000 9.69182084 
56.58770000 17.02680000 8.93597858 
56.58580000 18.44700000 8.50876339 
57.81580000 19.15620000 8.84177215 
57.81360000 20.57650000 8.41674781 
56.58400000 21.28820000 7.80111977 
56.58170000 22.70890000 7.45934761 
57.81160000 23.41850000 7.71348588 
57.80920000 24.83930000 7.39143135 
56.57960000 25.55170000 6.95764362 
56.57700000 26.97280000 6.74294060 
57.80690000 27.68270000 6.91820837 
57.80410000 29.10390000 6.73417722 
56.57460000 29.81680000 6.50851996 
56.57180000 31.23820000 6.44717624 
57.80160000 31.94820000 6.53919182 
57.79880000 33.36960000 6.50851996 
56.56930000 34.08270000 6.50632911 
56.56640000 35.50410000 6.60710808 
57.79620000 36.21410000 6.61148978 
57.79340000 37.63540000 6.74074976 
56.56400000 38.34840000 6.96421616 
56.56120000 39.76950000 7.21835443 
57.79100000 40.47940000 7.13072055 
57.78830000 41.90040000 7.40895813 
56.55900000 42.61300000 7.84931840 
56.55640000 44.03370000 8.23928919 
57.78620000 44.74330000 8.05963973 
57.78380000 46.16390000 8.46056475 
56.55450000 46.87560000 9.09371957 
56.55240000 48.29580000 9.58227848 
57.78200000 49.00510000 9.30404090 
57.78010000 50.42510000 9.78602726 
56.55090000 51.13590000 10.57035054 
56.54920000 52.55550000 11.10053554 
57.77880000 53.26440000 10.72370983 
57.77730000 54.68390000 11.22103213 
56.54820000 55.39390000 12.10394352 
56.54700000 56.81300000 12.60126582 
57.77650000 57.52150000 12.11708861 
57.77560000 58.94050000 12.54430380 
56.54650000 59.64970000 13.45350536 
56.54580000 61.06850000 13.82375852 
57.77530000 61.77680000 13.21689387 
57.77480000 63.19560000 13.47760467 
56.54560000 63.90430000 14.34298929 
56.54540000 65.32280000 14.49415774 
59.05200000 0.00124875 13.83033106 
59.05200000 1.41994000 13.85004869 
60.28130000 2.12832000 14.60808179 
60.28110000 3.54689000 14.49415774 
59.05200000 4.25546000 13.64191821 
59.05160000 5.67421000 13.41187926 
60.28100000 6.38256000 14.03846154 
60.28040000 7.80126000 13.69230769 
59.05130000 8.51034000 12.78310613 
59.05040000 9.92931000 12.37341772 
60.27990000 10.63780000 12.87512171 
60.27880000 12.05690000 12.38656280 
59.04970000 12.76670000 11.49488802 
59.04830000 14.18610000 10.99975657 
60.27790000 14.89490000 11.39191821 
60.27620000 16.31440000 10.85516066 
59.04710000 17.02510000 10.05111977 
59.04520000 18.44500000 9.56037001 
60.27480000 19.15430000 9.84956183 
60.27270000 20.57430000 9.34566699 
59.04340000 21.28590000 8.68622201 
59.04110000 22.70640000 8.26557936 
60.27080000 23.41600000 8.45837390 
60.26830000 24.83660000 8.04649464 
59.03900000 25.54900000 7.57546251 
59.03630000 26.97000000 7.27093476 
60.26610000 27.67980000 7.36952288 
60.26340000 29.10090000 7.08690360 
59.03390000 29.81380000 6.82838364 
59.03110000 31.23510000 6.67064265 
60.26090000 31.94510000 6.67502434 
60.25810000 33.36650000 6.54795521 
59.02860000 34.07960000 6.51509250 
59.02580000 35.50100000 6.51509250 
60.25560000 36.21100000 6.43184031 
60.25280000 37.63240000 6.46470302 
59.02330000 38.34540000 6.65530672 
59.02050000 39.76660000 6.81304771 
60.25040000 40.47650000 6.64654333 
60.24780000 41.89770000 6.83495618 
59.01820000 42.61020000 7.23588121 
59.01560000 44.03110000 7.53602726 
60.24560000 44.74070000 7.29065239 
60.24320000 46.16150000 7.61270691 
59.01360000 46.87330000 8.19985394 
59.01140000 48.29370000 8.60954236 
60.24140000 49.00290000 8.28967868 
60.23950000 50.42320000 8.70155794 
59.00990000 51.13410000 9.43768257 
59.00810000 52.55400000 9.90652386 
60.23810000 53.26280000 9.50559883 
60.23670000 54.68260000 9.95034080 
59.00710000 55.39250000 10.78286271 
59.00590000 56.81190000 11.23198637 
60.23590000 57.52040000 10.74342746 
60.23500000 58.93970000 11.13558909 
59.00530000 59.64890000 11.99878286 
59.00470000 61.06790000 12.34055501 
60.23460000 61.77620000 11.74683544 
60.23420000 63.19520000 11.99001947 
59.00450000 63.90390000 12.81377799 
59.00420000 65.32270000 12.95399221 
61.51030000 0.00144188 15.39240506 
61.51030000 1.41988000 15.41212269 
62.73910000 2.12833000 16.16796495 
62.73900000 3.54666000 16.04527751 
61.51020000 4.25526000 15.18427459 
61.50990000 5.67376000 14.93670886 
62.73880000 6.38219000 15.54576436 
62.73820000 7.80064000 15.17112950 
61.50960000 8.50972000 14.24659202 
61.50880000 9.92842000 13.79746835 
62.73780000 10.63700000 14.26630964 
62.73680000 12.05580000 13.72736125 
61.50810000 12.76560000 12.81377799 
61.50680000 14.18470000 12.26168452 
62.73600000 14.89360000 12.60126582 
62.73440000 16.31280000 11.99659202 
61.50560000 17.02350000 11.16845180 
61.50380000 18.44310000 10.60321324 
62.73310000 19.15240000 10.82229796 
62.73120000 20.57220000 10.23515093 
61.50220000 21.28380000 9.55160662 
61.50000000 22.70400000 9.04333009 
62.72940000 23.41360000 9.15068160 
62.72710000 24.83410000 8.64678676 
61.49790000 25.54640000 8.14946446 
61.49540000 26.96720000 7.75073028 
62.72500000 27.67710000 7.75511198 
62.72250000 29.09800000 7.37828627 
61.49310000 29.81090000 7.09128530 
61.49040000 31.23210000 6.83714703 
62.72020000 31.94220000 6.75170399 
62.71750000 33.36350000 6.52823759 
61.48800000 34.07650000 6.46251217 
61.48520000 35.49790000 6.36830574 
62.71510000 36.20800000 6.20399221 
62.71250000 37.62940000 6.14922103 
61.48280000 38.34240000 6.30038948 
61.48010000 39.76370000 6.36830574 
62.71010000 40.47370000 6.13826680 
62.70760000 41.89500000 6.24780915 
61.47780000 42.60750000 6.59834469 
61.47530000 44.02860000 6.81742941 
62.70550000 44.73820000 6.53261928 
62.70330000 46.15920000 6.78456670 
61.47330000 46.87100000 7.31256086 
61.47120000 48.29160000 7.65214216 
62.70150000 49.00090000 7.31475170 
62.69970000 50.42140000 7.66966894 
61.46960000 51.13230000 8.33568647 
61.46800000 52.55240000 8.74756573 
62.69840000 53.26120000 8.35321324 
62.69700000 54.68120000 8.75194742 
61.46690000 55.39120000 9.51217137 
61.46580000 56.81080000 9.91966894 
62.69620000 57.51930000 9.45740019 
62.69530000 58.93890000 9.81669912 
61.46520000 59.64800000 10.60978578 
61.46450000 61.06730000 10.92526777 
62.69500000 61.77560000 10.37317429 
62.69450000 63.19490000 10.59883155 
61.46430000 63.90340000 11.35686465 
61.46410000 65.32260000 11.48831548 
63.96760000 0.00162070 16.93695229 
63.96770000 1.41983000 16.95886076 
65.19610000 2.12835000 17.67964946 
65.19590000 3.54646000 17.54600779 
63.96760000 4.25511000 16.71129503 
63.96730000 5.67336000 16.44401168 
65.19580000 6.38188000 17.00048685 
65.19530000 7.80010000 16.59298929 
63.96710000 8.50918000 15.68378773 
63.96630000 9.92763000 15.19303797 
65.19500000 10.63630000 15.59177215 
65.19410000 12.05480000 15.00024343 
63.96580000 12.76460000 14.09542356 
63.96450000 14.18340000 13.48198637 
65.19340000 14.89240000 13.73393379 
65.19200000 16.31140000 13.06134372 
63.96350000 17.02190000 12.23320351 
63.96190000 18.44130000 11.58909445 
65.19090000 19.15070000 11.71178189 
65.18910000 20.57030000 11.03919182 
63.96040000 21.28170000 10.34907498 
63.95840000 22.70170000 9.75316456 
65.18760000 23.41140000 9.75754625 
65.18550000 24.83170000 9.16163583 
63.95650000 25.54390000 8.65116845 
63.95420000 26.96450000 8.15822785 
65.18370000 27.67450000 8.06621227 
65.18140000 29.09530000 7.59737098 
63.95210000 29.80810000 7.28846154 
63.94960000 31.22920000 6.94011685 
65.17930000 31.93940000 6.77142162 
65.17690000 33.36060000 6.46251217 
63.94730000 34.07360000 6.36173320 
63.94480000 35.49500000 6.17989289 
65.17470000 36.20520000 5.95423564 
65.17230000 37.62670000 5.82059396 
63.94250000 38.33950000 5.92356378 
63.94000000 39.76100000 5.91260954 
65.17020000 40.47100000 5.64532619 
65.16790000 41.89250000 5.68476144 
63.93790000 42.60490000 5.97395326 
63.93560000 44.02610000 6.12293087 
65.16600000 44.73590000 5.82497566 
65.16400000 46.15700000 6.01557936 
63.93370000 46.86870000 6.46908471 
63.93170000 48.28960000 6.74951315 
65.16240000 48.99890000 6.42307692 
65.16070000 50.41960000 6.72760467 
63.93020000 51.13040000 7.31037001 
63.92870000 52.55080000 7.67405063 
65.15950000 53.25970000 7.31037001 
65.15830000 54.67990000 7.66966894 
63.92770000 55.38990000 8.34225901 
63.92660000 56.80980000 8.71470302 
65.15750000 57.51820000 8.30063291 
65.15670000 58.93810000 8.63364167 
63.92600000 59.64720000 9.33690360 
63.92540000 61.06670000 9.63047712 
65.15640000 61.77490000 9.14191821 
65.15600000 63.19450000 9.35443038 
63.92520000 63.90300000 10.02702045 
63.92500000 65.32240000 10.14970789 
66.42430000 0.00177501 18.40043817 
66.42430000 1.41978000 18.42453749 
67.65240000 2.12837000 19.07302824 
67.65230000 3.54630000 18.93062317 
66.42430000 4.25499000 18.15287244 
66.42400000 5.67304000 17.86148978 
67.65220000 6.38165000 18.33471276 
67.65180000 7.79966000 17.89216164 
66.42380000 8.50874000 17.02677702 
66.42320000 9.92696000 16.49221032 
67.65160000 10.63580000 16.79016553 
67.65080000 12.05400000 16.14386563 
66.42270000 12.76370000 15.27409932 
66.42170000 14.18230000 14.59712756 
67.65030000 14.89140000 14.73953262 
67.64910000 16.31010000 13.99245375 
66.42090000 17.02060000 13.19060370 
66.41940000 18.43970000 12.46981500 
67.64820000 19.14920000 12.47638754 
67.64670000 20.56850000 11.72273612 
66.41820000 21.27980000 11.04576436 
66.41640000 22.69960000 10.36002921 
67.64550000 23.40950000 10.25705940 
67.64370000 24.82950000 9.57789679 
66.41480000 25.54160000 9.06523856 
66.41280000 26.96210000 8.48247322 
67.64210000 27.67220000 8.29844206 
67.64020000 29.09290000 7.74853944 
66.41090000 29.80550000 7.41991237 
66.40870000 31.22660000 6.98831548 
67.63840000 31.93690000 6.74951315 
67.63630000 33.35810000 6.36830574 
66.40670000 34.07090000 6.23247322 
66.40450000 35.49240000 5.97395326 
67.63450000 36.20270000 5.70447907 
67.63240000 37.62430000 5.50730282 
66.40250000 38.33690000 5.55550146 
66.40030000 39.75850000 5.47663096 
67.63060000 40.46870000 5.19401168 
67.62870000 41.89020000 5.17867575 
66.39840000 42.60250000 5.39556962 
66.39640000 44.02390000 5.48758520 
67.62700000 44.73380000 5.20058423 
67.62530000 46.15510000 5.34298929 
66.39470000 46.86660000 5.71105161 
66.39300000 48.28770000 5.94328140 
67.62390000 48.99710000 5.64970789 
67.62250000 50.41810000 5.91480039 
66.39160000 51.12880000 6.40335930 
66.39030000 52.54940000 6.72541383 
67.62140000 53.25830000 6.41650438 
67.62040000 54.67880000 6.74294060 
66.38940000 55.38860000 7.31256086 
66.38840000 56.80880000 7.65652386 
67.61970000 57.51730000 7.31256086 
67.61910000 58.93730000 7.62147030 
66.38790000 59.64640000 8.22176241 
66.38740000 61.06620000 8.49561831 
67.61880000 61.77440000 8.09250243 
67.61840000 63.19420000 8.29186952 
66.38720000 63.90270000 8.86368062 
66.38700000 65.32230000 8.97979552 
68.88030000 0.00190152 19.70837390 
68.88040000 1.41974000 19.73466407 
70.10830000 2.12840000 20.27580331 
70.10820000 3.54618000 20.12244401 
68.88040000 4.25492000 19.43889971 
68.88010000 5.67278000 19.12341772 
70.10810000 6.38148000 19.47395326 
70.10780000 7.79933000 18.99415774 
68.88000000 8.50840000 18.21202532 
68.87950000 9.92641000 17.63145083 
70.10770000 10.63530000 17.79576436 
70.10710000 12.05340000 17.09688413 
68.87920000 12.76300000 16.29503408 
68.87830000 14.18140000 15.55671860 
70.10670000 14.89060000 15.56329114 
70.10580000 16.30910000 14.75267770 
68.87770000 17.01940000 13.99902629 
68.87650000 18.43840000 13.20374878 
70.10510000 19.14790000 13.08544304 
70.10400000 20.56710000 12.26168452 
68.87560000 21.27820000 11.61319377 
68.87410000 22.69790000 10.85077897 
70.10300000 23.40780000 10.64045764 
70.10160000 24.82780000 9.88899708 
68.87280000 25.53960000 9.38072055 
68.87110000 26.96000000 8.72346641 
70.10040000 27.67030000 8.45837390 
70.09890000 29.09090000 7.84274586 
68.86960000 29.80330000 7.49878286 
68.86780000 31.22430000 6.99707887 
70.09750000 31.93480000 6.70788705 
70.09590000 33.35610000 6.26752678 
68.86620000 34.06860000 6.09225901 
68.86430000 35.49010000 5.77239533 
70.09440000 36.20060000 5.48320351 
70.09280000 37.62220000 5.23344693 
68.86270000 38.33470000 5.22468354 
68.86090000 39.75630000 5.09323272 
70.09130000 40.46670000 4.81718598 
70.08980000 41.88840000 4.75584226 
68.85930000 42.60040000 4.89824732 
68.85760000 44.02190000 4.94425511 
70.08850000 44.73200000 4.68792600 
70.08710000 46.15350000 4.79308666 
68.85620000 46.86490000 5.07132425 
68.85480000 48.28610000 5.26411879 
70.08600000 48.99570000 5.02093476 
70.08490000 50.41680000 5.25535540 
68.85370000 51.12730000 5.64313535 
68.85260000 52.54810000 5.93232717 
70.08410000 53.25720000 5.69352483 
70.08330000 54.67780000 5.99805258 
68.85180000 55.38760000 6.45593963 
68.85110000 56.80790000 6.77580331 
70.08270000 57.51650000 6.51947420 
70.08220000 58.93670000 6.81085686 
68.85060000 59.64570000 7.29722493 
68.85020000 61.06570000 7.55574489 
70.08200000 61.77390000 7.25121714 
70.08170000 63.19390000 7.43962999 
68.85000000 63.90230000 7.89751704 
68.84990000 65.32210000 8.00925024 
71.33600000 0.00199490 20.78627069 
71.33600000 1.41971000 20.81475170 
72.56380000 2.12843000 21.21129503 
72.56370000 3.54609000 21.04479065 
71.33600000 4.25487000 20.49707887 
71.33590000 5.67260000 20.15749757 
72.56380000 6.38138000 20.35029211 
72.56350000 7.79909000 19.83982473 
71.33580000 8.50815000 19.17380721 
71.33540000 9.92600000 18.54941577 
72.56350000 10.63500000 18.55817916 
72.56300000 12.05290000 17.81329114 
71.33530000 12.76250000 17.10564752 
71.33460000 14.18060000 16.31037001 
72.56280000 14.89000000 16.17234664 
72.56220000 16.30830000 15.30915287 
71.33420000 17.01850000 14.62560857 
71.33330000 18.43730000 13.76679649 
72.56180000 19.14700000 13.52580331 
72.56100000 20.56600000 12.64727361 
71.33260000 21.27700000 12.03821811 
71.33150000 22.69640000 11.21226874 
72.56030000 23.40660000 10.90774099 
72.55940000 24.82640000 10.10150925 
71.33060000 25.53800000 9.60637780 
71.32940000 26.95830000 8.88777994 
72.55850000 27.66880000 8.56134372 
72.55750000 29.08940000 7.89751704 
71.32830000 29.80150000 7.53821811 
71.32690000 31.22250000 6.98174294 
72.55650000 31.93320000 6.66187926 
72.55540000 33.35450000 6.17989289 
71.32570000 34.06680000 5.96518987 
71.32430000 35.48820000 5.59931840 
72.55440000 36.19910000 5.30793574 
72.55330000 37.62070000 5.02531646 
71.32310000 38.33290000 4.95520935 
71.32170000 39.75460000 4.78432327 
72.55230000 40.46530000 4.53237585 
72.55130000 41.88700000 4.44255112 
71.32060000 42.59880000 4.50608569 
71.31930000 44.02040000 4.51703992 
72.55030000 44.73070000 4.30671860 
72.54940000 46.15230000 4.38777994 
71.31830000 46.86350000 4.57181110 
71.31720000 48.28480000 4.73612463 
72.54860000 48.99460000 4.56085686 
72.54790000 50.41580000 4.77336904 
71.31640000 51.12620000 5.05379747 
71.31560000 52.54710000 5.32108082 
72.54730000 53.25630000 5.16772152 
72.54670000 54.67710000 5.45253165 
71.31500000 55.38670000 5.79649464 
71.31440000 56.80720000 6.09883155 
72.54640000 57.51590000 5.93889971 
72.54600000 58.93620000 6.21932814 
71.31410000 59.64510000 6.58519961 
71.31380000 61.06530000 6.83276534 
72.54580000 61.77360000 6.63777994 
72.54570000 63.19370000 6.82181110 
71.31360000 63.90210000 7.15701071 
71.31350000 65.32200000 7.26436222 
73.79150000 0.00205424 21.55744888 
73.79150000 1.41968000 21.58812074 
75.01920000 2.12844000 21.80282376 
75.01920000 3.54604000 21.62974684 
73.79150000 4.25485000 21.25073028 
73.79140000 5.67248000 20.89143135 
75.01920000 6.38133000 20.90238559 
75.01910000 7.79895000 20.37000974 
73.79140000 8.50800000 19.84858812 
73.79120000 9.92573000 19.19133398 
75.01910000 10.63480000 19.02921130 
75.01880000 12.05260000 18.25365141 
73.79110000 12.76210000 17.66431353 
73.79070000 14.18020000 16.82740993 
75.01870000 14.88960000 16.54479065 
75.01840000 16.30790000 15.64654333 
73.79040000 17.01790000 15.04844206 
73.78990000 18.43650000 14.14581305 
75.01820000 19.14640000 13.78870497 
75.01780000 20.56540000 12.87512171 
73.78950000 21.27610000 12.31864654 
73.78880000 22.69540000 11.44668939 
75.01750000 23.40580000 11.06110029 
75.01700000 24.82560000 10.22419669 
73.78830000 25.53690000 9.74878286 
73.78750000 26.95710000 8.99074976 
75.01660000 27.66790000 8.61611490 
75.01610000 29.08850000 7.92380721 
73.78680000 29.80020000 7.55355404 
73.78600000 31.22120000 6.96202532 
75.01560000 31.93230000 6.62901655 
75.01500000 33.35350000 6.12293087 
73.78530000 34.06550000 5.87098345 
73.78440000 35.48700000 5.47444012 
75.01450000 36.19810000 5.19839338 
75.01390000 37.61980000 4.89386563 
73.78360000 38.33170000 4.76460565 
73.78280000 39.75340000 4.56742941 
75.01340000 40.46440000 4.35710808 
75.01290000 41.88610000 4.24756573 
73.78210000 42.59770000 4.23442064 
73.78130000 44.01940000 4.22346641 
75.01250000 44.72990000 4.07667965 
75.01200000 46.15160000 4.14021422 
73.78070000 46.86250000 4.23222980 
73.78010000 48.28390000 4.37682571 
75.01160000 48.99390000 4.28261928 
75.01120000 50.41520000 4.48198637 
73.77950000 51.12540000 4.65506329 
73.77900000 52.54640000 4.90481986 
75.01090000 53.25580000 4.84785784 
75.01060000 54.67670000 5.12171373 
73.77870000 55.38610000 5.34956183 
73.77830000 56.80670000 5.63875365 
75.01040000 57.51550000 5.59055501 
75.01030000 58.93590000 5.86222006 
73.77810000 59.64470000 6.10540409 
73.77790000 61.06500000 6.34420643 
75.01020000 61.77340000 6.26752678 
75.01010000 63.19350000 6.44717624 
73.77780000 63.90190000 6.65749757 
73.77780000 65.32200000 6.76046738 
76.24690000 1.41966000 21.98904576 
77.47450000 3.54602000 21.82254138 
76.24690000 4.25484000 21.63851022 
76.24680000 5.67242000 21.27044791 
77.47450000 6.38130000 21.08422590 
77.47450000 7.79891000 20.54527751 
76.24680000 8.50792000 20.19474197 
76.24680000 9.92560000 19.51777020 
77.47450000 10.63470000 19.18476144 
77.47460000 12.05250000 18.39824732 
76.24670000 12.76190000 17.94693281 
76.24660000 14.17990000 17.08812074 
77.47460000 14.88950000 16.66528724 
77.47460000 16.30770000 15.75608569 
76.24650000 17.01760000 15.25876339 
76.24640000 18.43610000 14.33203505 
77.47460000 19.14620000 13.87414800 
77.47460000 20.56510000 12.94961052 
76.24620000 21.27560000 12.45447907 
76.24600000 22.69490000 11.56280428 
77.47460000 23.40560000 11.11148978 
77.47460000 24.82530000 10.26363194 
76.24580000 25.53630000 9.81669912 
76.24560000 26.95650000 9.03675755 
77.47460000 27.66760000 8.63364167 
77.47460000 29.08820000 7.93257059 
